Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010
"06037800410","Census Tract 8004.10, Los Angeles County, California","ACSSF","ca","140","00","0006500",,,,,"06","037",,,"800410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037800410","Census Tract 8004.10",,,,3586,3104,2184,235,0,523,11,0,151,482
"06037800411","Census Tract 8004.11, Los Angeles County, California","ACSSF","ca","140","00","0006501",,,,,"06","037",,,"800411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037800411","Census Tract 8004.11",,,,2957,2429,2030,37,0,55,0,48,259,528
"06037800412","Census Tract 8004.12, Los Angeles County, California","ACSSF","ca","140","00","0006502",,,,,"06","037",,,"800412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037800412","Census Tract 8004.12",,,,3693,3012,2520,11,0,160,0,0,321,681
"06037800504","Census Tract 8005.04, Los Angeles County, California","ACSSF","ca","140","00","0006503",,,,,"06","037",,,"800504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037800504","Census Tract 8005.04",,,,2192,2016,1728,1,0,73,27,178,9,176
"06037800506","Census Tract 8005.06, Los Angeles County, California","ACSSF","ca","140","00","0006504",,,,,"06","037",,,"800506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037800506","Census Tract 8005.06",,,,3246,3068,2438,38,0,254,0,107,231,178
"06037900102","Census Tract 9001.02, Los Angeles County, California","ACSSF","ca","140","00","0006505",,,,,"06","037",,,"900102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900102","Census Tract 9001.02",,,,761,486,419,13,5,12,0,5,32,275
"06037900103","Census Tract 9001.03, Los Angeles County, California","ACSSF","ca","140","00","0006506",,,,,"06","037",,,"900103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900103","Census Tract 9001.03",,,,6417,2712,1966,606,0,6,0,21,113,3705
"06037900104","Census Tract 9001.04, Los Angeles County, California","ACSSF","ca","140","00","0006507",,,,,"06","037",,,"900104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900104","Census Tract 9001.04",,,,6099,1965,1369,265,0,189,0,4,138,4134
"06037900301","Census Tract 9003.01, Los Angeles County, California","ACSSF","ca","140","00","0006508",,,,,"06","037",,,"900301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900301","Census Tract 9003.01",,,,4681,1903,842,669,0,320,0,0,72,2778
"06037900501","Census Tract 9005.01, Los Angeles County, California","ACSSF","ca","140","00","0006509",,,,,"06","037",,,"900501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900501","Census Tract 9005.01",,,,7845,3907,1604,1887,0,112,0,43,261,3938
"06037900504","Census Tract 9005.04, Los Angeles County, California","ACSSF","ca","140","00","0006510",,,,,"06","037",,,"900504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900504","Census Tract 9005.04",,,,6856,4020,1364,2076,0,369,0,26,185,2836
"06037900505","Census Tract 9005.05, Los Angeles County, California","ACSSF","ca","140","00","0006511",,,,,"06","037",,,"900505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900505","Census Tract 9005.05",,,,4310,1863,851,916,0,96,0,0,0,2447
"06037900506","Census Tract 9005.06, Los Angeles County, California","ACSSF","ca","140","00","0006512",,,,,"06","037",,,"900506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900506","Census Tract 9005.06",,,,4802,2911,872,1875,0,1,1,0,162,1891
"06037900508","Census Tract 9005.08, Los Angeles County, California","ACSSF","ca","140","00","0006513",,,,,"06","037",,,"900508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900508","Census Tract 9005.08",,,,4084,1769,893,514,0,92,0,13,257,2315
"06037900509","Census Tract 9005.09, Los Angeles County, California","ACSSF","ca","140","00","0006514",,,,,"06","037",,,"900509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900509","Census Tract 9005.09",,,,4240,2098,1018,760,0,235,0,0,85,2142
"06037900510","Census Tract 9005.10, Los Angeles County, California","ACSSF","ca","140","00","0006515",,,,,"06","037",,,"900510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900510","Census Tract 9005.10",,,,3730,2443,880,1295,0,48,0,42,178,1287
"06037900602","Census Tract 9006.02, Los Angeles County, California","ACSSF","ca","140","00","0006516",,,,,"06","037",,,"900602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900602","Census Tract 9006.02",,,,5447,2066,1116,634,0,71,0,0,245,3381
"06037900606","Census Tract 9006.06, Los Angeles County, California","ACSSF","ca","140","00","0006517",,,,,"06","037",,,"900606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900606","Census Tract 9006.06",,,,4724,2858,1011,1766,65,0,0,0,16,1866
"06037900607","Census Tract 9006.07, Los Angeles County, California","ACSSF","ca","140","00","0006518",,,,,"06","037",,,"900607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900607","Census Tract 9006.07",,,,4249,1470,844,561,15,50,0,0,0,2779
"06037900608","Census Tract 9006.08, Los Angeles County, California","ACSSF","ca","140","00","0006519",,,,,"06","037",,,"900608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900608","Census Tract 9006.08",,,,4084,1558,606,748,0,67,0,16,121,2526
"06037900609","Census Tract 9006.09, Los Angeles County, California","ACSSF","ca","140","00","0006520",,,,,"06","037",,,"900609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900609","Census Tract 9006.09",,,,4802,2677,488,1686,33,293,0,0,177,2125
"06037900610","Census Tract 9006.10, Los Angeles County, California","ACSSF","ca","140","00","0006521",,,,,"06","037",,,"900610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900610","Census Tract 9006.10",,,,2999,1089,777,300,0,12,0,0,0,1910
"06037900611","Census Tract 9006.11, Los Angeles County, California","ACSSF","ca","140","00","0006522",,,,,"06","037",,,"900611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900611","Census Tract 9006.11",,,,4949,1538,349,764,0,85,0,301,39,3411
"06037900701","Census Tract 9007.01, Los Angeles County, California","ACSSF","ca","140","00","0006523",,,,,"06","037",,,"900701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900701","Census Tract 9007.01",,,,4481,2726,1304,1134,47,104,18,39,80,1755
"06037900703","Census Tract 9007.03, Los Angeles County, California","ACSSF","ca","140","00","0006524",,,,,"06","037",,,"900703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900703","Census Tract 9007.03",,,,5481,3677,1108,2086,0,267,0,0,216,1804
"06037900704","Census Tract 9007.04, Los Angeles County, California","ACSSF","ca","140","00","0006525",,,,,"06","037",,,"900704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900704","Census Tract 9007.04",,,,3356,2383,714,1167,8,287,43,0,164,973
"06037900705","Census Tract 9007.05, Los Angeles County, California","ACSSF","ca","140","00","0006526",,,,,"06","037",,,"900705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900705","Census Tract 9007.05",,,,4304,2641,1599,755,49,118,0,29,91,1663
"06037900804","Census Tract 9008.04, Los Angeles County, California","ACSSF","ca","140","00","0006527",,,,,"06","037",,,"900804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900804","Census Tract 9008.04",,,,3979,1445,522,859,0,32,0,0,32,2534
"06037900805","Census Tract 9008.05, Los Angeles County, California","ACSSF","ca","140","00","0006528",,,,,"06","037",,,"900805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900805","Census Tract 9008.05",,,,5592,3146,2241,609,80,101,12,3,100,2446
"06037900806","Census Tract 9008.06, Los Angeles County, California","ACSSF","ca","140","00","0006529",,,,,"06","037",,,"900806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900806","Census Tract 9008.06",,,,4484,2656,932,1274,0,142,15,114,179,1828
"06037900807","Census Tract 9008.07, Los Angeles County, California","ACSSF","ca","140","00","0006530",,,,,"06","037",,,"900807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900807","Census Tract 9008.07",,,,4011,2760,1319,1315,0,101,0,0,25,1251
"06037900808","Census Tract 9008.08, Los Angeles County, California","ACSSF","ca","140","00","0006531",,,,,"06","037",,,"900808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900808","Census Tract 9008.08",,,,5302,2252,1274,841,0,23,29,3,82,3050
"06037900901","Census Tract 9009.01, Los Angeles County, California","ACSSF","ca","140","00","0006532",,,,,"06","037",,,"900901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900901","Census Tract 9009.01",,,,3086,2125,1433,403,0,81,0,0,208,961
"06037900902","Census Tract 9009.02, Los Angeles County, California","ACSSF","ca","140","00","0006533",,,,,"06","037",,,"900902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037900902","Census Tract 9009.02",,,,1455,1054,971,0,0,0,0,48,35,401
"06037901003","Census Tract 9010.03, Los Angeles County, California","ACSSF","ca","140","00","0006534",,,,,"06","037",,,"901003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901003","Census Tract 9010.03",,,,4820,2848,647,1466,56,95,15,5,564,1972
"06037901007","Census Tract 9010.07, Los Angeles County, California","ACSSF","ca","140","00","0006535",,,,,"06","037",,,"901007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901007","Census Tract 9010.07",,,,2226,1586,1235,126,19,30,0,0,176,640
"06037901008","Census Tract 9010.08, Los Angeles County, California","ACSSF","ca","140","00","0006536",,,,,"06","037",,,"901008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901008","Census Tract 9010.08",,,,3307,2120,956,811,0,232,0,18,103,1187
"06037901009","Census Tract 9010.09, Los Angeles County, California","ACSSF","ca","140","00","0006537",,,,,"06","037",,,"901009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901009","Census Tract 9010.09",,,,5359,3380,2344,700,0,187,19,23,107,1979
"06037901010","Census Tract 9010.10, Los Angeles County, California","ACSSF","ca","140","00","0006538",,,,,"06","037",,,"901010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901010","Census Tract 9010.10",,,,5822,3230,2359,552,22,147,0,28,122,2592
"06037901011","Census Tract 9010.11, Los Angeles County, California","ACSSF","ca","140","00","0006539",,,,,"06","037",,,"901011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901011","Census Tract 9010.11",,,,5377,3822,2255,659,194,451,0,5,258,1555
"06037901012","Census Tract 9010.12, Los Angeles County, California","ACSSF","ca","140","00","0006540",,,,,"06","037",,,"901012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901012","Census Tract 9010.12",,,,6637,3261,1442,717,0,718,0,0,384,3376
"06037901013","Census Tract 9010.13, Los Angeles County, California","ACSSF","ca","140","00","0006541",,,,,"06","037",,,"901013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901013","Census Tract 9010.13",,,,3604,2340,1445,299,0,553,0,0,43,1264
"06037901014","Census Tract 9010.14, Los Angeles County, California","ACSSF","ca","140","00","0006542",,,,,"06","037",,,"901014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901014","Census Tract 9010.14",,,,5213,3828,2461,778,0,382,0,24,183,1385
"06037901101","Census Tract 9011.01, Los Angeles County, California","ACSSF","ca","140","00","0006543",,,,,"06","037",,,"901101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901101","Census Tract 9011.01",,,,5695,3804,2802,386,8,242,12,0,354,1891
"06037901102","Census Tract 9011.02, Los Angeles County, California","ACSSF","ca","140","00","0006544",,,,,"06","037",,,"901102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901102","Census Tract 9011.02",,,,5198,3712,2403,555,182,153,19,69,331,1486
"06037901209","Census Tract 9012.09, Los Angeles County, California","ACSSF","ca","140","00","0006545",,,,,"06","037",,,"901209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901209","Census Tract 9012.09",,,,1219,707,564,58,10,27,0,7,41,512
"06037901210","Census Tract 9012.10, Los Angeles County, California","ACSSF","ca","140","00","0006546",,,,,"06","037",,,"901210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901210","Census Tract 9012.10",,,,1730,1258,1033,39,25,88,35,0,38,472
"06037901214","Census Tract 9012.14, Los Angeles County, California","ACSSF","ca","140","00","0006547",,,,,"06","037",,,"901214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901214","Census Tract 9012.14",,,,4978,3024,1873,683,0,278,0,0,190,1954
"06037901215","Census Tract 9012.15, Los Angeles County, California","ACSSF","ca","140","00","0006548",,,,,"06","037",,,"901215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901215","Census Tract 9012.15",,,,3595,2205,1595,466,0,66,0,1,77,1390
"06037901216","Census Tract 9012.16, Los Angeles County, California","ACSSF","ca","140","00","0006549",,,,,"06","037",,,"901216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901216","Census Tract 9012.16",,,,2450,1812,1687,32,0,47,0,0,46,638
"06037901217","Census Tract 9012.17, Los Angeles County, California","ACSSF","ca","140","00","0006550",,,,,"06","037",,,"901217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901217","Census Tract 9012.17",,,,1458,1219,1035,0,0,175,0,0,9,239
"06037901218","Census Tract 9012.18, Los Angeles County, California","ACSSF","ca","140","00","0006551",,,,,"06","037",,,"901218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901218","Census Tract 9012.18",,,,2406,1942,1090,221,27,526,0,0,78,464
"06037901300","Census Tract 9013, Los Angeles County, California","ACSSF","ca","140","00","0006552",,,,,"06","037",,,"901300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037901300","Census Tract 9013",,,,2367,1113,817,73,155,54,0,0,14,1254
"06037910002","Census Tract 9100.02, Los Angeles County, California","ACSSF","ca","140","00","0006553",,,,,"06","037",,,"910002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910002","Census Tract 9100.02",,,,7639,1951,1790,10,100,51,0,0,0,5688
"06037910210","Census Tract 9102.10, Los Angeles County, California","ACSSF","ca","140","00","0006554",,,,,"06","037",,,"910210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910210","Census Tract 9102.10",,,,7999,4881,3159,666,0,884,0,83,89,3118
"06037910211","Census Tract 9102.11, Los Angeles County, California","ACSSF","ca","140","00","0006555",,,,,"06","037",,,"910211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910211","Census Tract 9102.11",,,,1776,1317,997,37,6,253,0,0,24,459
"06037910212","Census Tract 9102.12, Los Angeles County, California","ACSSF","ca","140","00","0006556",,,,,"06","037",,,"910212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910212","Census Tract 9102.12",,,,3406,2424,1957,243,0,139,13,31,41,982
"06037910213","Census Tract 9102.13, Los Angeles County, California","ACSSF","ca","140","00","0006557",,,,,"06","037",,,"910213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910213","Census Tract 9102.13",,,,1551,732,552,28,23,32,0,0,97,819
"06037910214","Census Tract 9102.14, Los Angeles County, California","ACSSF","ca","140","00","0006558",,,,,"06","037",,,"910214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910214","Census Tract 9102.14",,,,5656,2878,1511,763,11,351,65,6,171,2778
"06037910215","Census Tract 9102.15, Los Angeles County, California","ACSSF","ca","140","00","0006559",,,,,"06","037",,,"910215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910215","Census Tract 9102.15",,,,6915,3152,1445,860,0,533,78,49,187,3763
"06037910216","Census Tract 9102.16, Los Angeles County, California","ACSSF","ca","140","00","0006560",,,,,"06","037",,,"910216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910216","Census Tract 9102.16",,,,5740,3737,2461,521,0,545,0,0,210,2003
"06037910217","Census Tract 9102.17, Los Angeles County, California","ACSSF","ca","140","00","0006561",,,,,"06","037",,,"910217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910217","Census Tract 9102.17",,,,5064,2323,857,786,13,423,0,163,81,2741
"06037910218","Census Tract 9102.18, Los Angeles County, California","ACSSF","ca","140","00","0006562",,,,,"06","037",,,"910218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910218","Census Tract 9102.18",,,,4723,2435,1814,332,0,103,0,0,186,2288
"06037910301","Census Tract 9103.01, Los Angeles County, California","ACSSF","ca","140","00","0006563",,,,,"06","037",,,"910301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910301","Census Tract 9103.01",,,,4031,2671,2349,83,84,53,21,0,81,1360
"06037910302","Census Tract 9103.02, Los Angeles County, California","ACSSF","ca","140","00","0006564",,,,,"06","037",,,"910302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910302","Census Tract 9103.02",,,,5697,3354,2637,375,37,137,0,85,83,2343
"06037910401","Census Tract 9104.01, Los Angeles County, California","ACSSF","ca","140","00","0006565",,,,,"06","037",,,"910401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910401","Census Tract 9104.01",,,,5931,3060,1631,581,0,374,0,58,416,2871
"06037910404","Census Tract 9104.04, Los Angeles County, California","ACSSF","ca","140","00","0006566",,,,,"06","037",,,"910404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910404","Census Tract 9104.04",,,,4959,1953,609,616,198,277,0,0,253,3006
"06037910405","Census Tract 9104.05, Los Angeles County, California","ACSSF","ca","140","00","0006567",,,,,"06","037",,,"910405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910405","Census Tract 9104.05",,,,6169,1670,409,919,187,90,0,5,60,4499
"06037910501","Census Tract 9105.01, Los Angeles County, California","ACSSF","ca","140","00","0006568",,,,,"06","037",,,"910501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910501","Census Tract 9105.01",,,,5448,2150,566,1508,0,55,0,0,21,3298
"06037910502","Census Tract 9105.02, Los Angeles County, California","ACSSF","ca","140","00","0006569",,,,,"06","037",,,"910502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910502","Census Tract 9105.02",,,,4822,1230,294,662,0,228,0,12,34,3592
"06037910504","Census Tract 9105.04, Los Angeles County, California","ACSSF","ca","140","00","0006570",,,,,"06","037",,,"910504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910504","Census Tract 9105.04",,,,4431,1737,576,933,0,136,35,0,57,2694
"06037910505","Census Tract 9105.05, Los Angeles County, California","ACSSF","ca","140","00","0006571",,,,,"06","037",,,"910505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910505","Census Tract 9105.05",,,,3657,1051,327,182,330,126,0,24,62,2606
"06037910601","Census Tract 9106.01, Los Angeles County, California","ACSSF","ca","140","00","0006572",,,,,"06","037",,,"910601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910601","Census Tract 9106.01",,,,6806,1800,660,899,0,5,163,48,25,5006
"06037910602","Census Tract 9106.02, Los Angeles County, California","ACSSF","ca","140","00","0006573",,,,,"06","037",,,"910602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910602","Census Tract 9106.02",,,,4868,2010,920,702,0,305,29,0,54,2858
"06037910605","Census Tract 9106.05, Los Angeles County, California","ACSSF","ca","140","00","0006574",,,,,"06","037",,,"910605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910605","Census Tract 9106.05",,,,5316,1425,804,232,0,235,0,0,154,3891
"06037910606","Census Tract 9106.06, Los Angeles County, California","ACSSF","ca","140","00","0006575",,,,,"06","037",,,"910606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910606","Census Tract 9106.06",,,,3281,740,285,179,0,199,0,0,77,2541
"06037910607","Census Tract 9106.07, Los Angeles County, California","ACSSF","ca","140","00","0006576",,,,,"06","037",,,"910607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910607","Census Tract 9106.07",,,,4167,1236,728,460,0,22,0,0,26,2931
"06037910608","Census Tract 9106.08, Los Angeles County, California","ACSSF","ca","140","00","0006577",,,,,"06","037",,,"910608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910608","Census Tract 9106.08",,,,3409,1265,633,450,0,110,0,0,72,2144
"06037910706","Census Tract 9107.06, Los Angeles County, California","ACSSF","ca","140","00","0006578",,,,,"06","037",,,"910706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910706","Census Tract 9107.06",,,,6873,2043,641,1101,90,195,0,0,16,4830
"06037910707","Census Tract 9107.07, Los Angeles County, California","ACSSF","ca","140","00","0006579",,,,,"06","037",,,"910707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910707","Census Tract 9107.07",,,,5157,1706,716,696,159,99,0,6,30,3451
"06037910709","Census Tract 9107.09, Los Angeles County, California","ACSSF","ca","140","00","0006580",,,,,"06","037",,,"910709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910709","Census Tract 9107.09",,,,1734,786,652,105,0,29,0,0,0,948
"06037910712","Census Tract 9107.12, Los Angeles County, California","ACSSF","ca","140","00","0006581",,,,,"06","037",,,"910712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910712","Census Tract 9107.12",,,,3307,996,478,373,0,75,0,0,70,2311
"06037910713","Census Tract 9107.13, Los Angeles County, California","ACSSF","ca","140","00","0006582",,,,,"06","037",,,"910713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910713","Census Tract 9107.13",,,,6916,1741,615,853,28,110,0,0,135,5175
"06037910714","Census Tract 9107.14, Los Angeles County, California","ACSSF","ca","140","00","0006583",,,,,"06","037",,,"910714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910714","Census Tract 9107.14",,,,3988,912,276,484,0,47,0,35,70,3076
"06037910715","Census Tract 9107.15, Los Angeles County, California","ACSSF","ca","140","00","0006584",,,,,"06","037",,,"910715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910715","Census Tract 9107.15",,,,6502,1823,582,750,16,334,0,8,133,4679
"06037910716","Census Tract 9107.16, Los Angeles County, California","ACSSF","ca","140","00","0006585",,,,,"06","037",,,"910716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910716","Census Tract 9107.16",,,,6460,2169,685,1203,90,77,0,24,90,4291
"06037910717","Census Tract 9107.17, Los Angeles County, California","ACSSF","ca","140","00","0006586",,,,,"06","037",,,"910717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910717","Census Tract 9107.17",,,,2456,581,341,239,0,0,0,0,1,1875
"06037910718","Census Tract 9107.18, Los Angeles County, California","ACSSF","ca","140","00","0006587",,,,,"06","037",,,"910718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910718","Census Tract 9107.18",,,,5007,1188,418,377,37,24,0,294,38,3819
"06037910719","Census Tract 9107.19, Los Angeles County, California","ACSSF","ca","140","00","0006588",,,,,"06","037",,,"910719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910719","Census Tract 9107.19",,,,4519,1238,201,967,0,70,0,0,0,3281
"06037910720","Census Tract 9107.20, Los Angeles County, California","ACSSF","ca","140","00","0006589",,,,,"06","037",,,"910720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910720","Census Tract 9107.20",,,,5631,2162,1111,615,0,436,0,0,0,3469
"06037910721","Census Tract 9107.21, Los Angeles County, California","ACSSF","ca","140","00","0006590",,,,,"06","037",,,"910721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910721","Census Tract 9107.21",,,,3703,2122,1583,346,0,92,0,0,101,1581
"06037910804","Census Tract 9108.04, Los Angeles County, California","ACSSF","ca","140","00","0006591",,,,,"06","037",,,"910804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910804","Census Tract 9108.04",,,,2878,1822,1659,0,0,95,0,0,68,1056
"06037910807","Census Tract 9108.07, Los Angeles County, California","ACSSF","ca","140","00","0006592",,,,,"06","037",,,"910807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910807","Census Tract 9108.07",,,,6132,4198,3032,196,0,762,0,33,175,1934
"06037910808","Census Tract 9108.08, Los Angeles County, California","ACSSF","ca","140","00","0006593",,,,,"06","037",,,"910808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910808","Census Tract 9108.08",,,,3836,2628,2179,257,0,14,0,10,168,1208
"06037910809","Census Tract 9108.09, Los Angeles County, California","ACSSF","ca","140","00","0006594",,,,,"06","037",,,"910809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910809","Census Tract 9108.09",,,,2275,1744,1474,32,0,54,0,70,114,531
"06037910810","Census Tract 9108.10, Los Angeles County, California","ACSSF","ca","140","00","0006595",,,,,"06","037",,,"910810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910810","Census Tract 9108.10",,,,2703,2192,1470,200,97,365,0,0,60,511
